1_bj,2020-03-29,1,To much salt nasty,Tried it for the 1st time wont ever buy agian way to salty.
1_bj,2020-05-12,2,A true review,"This is probably one of the worst Ben and Jerry ice cream I’ve ever had. I love Ben and Jerry I’ve cream, but this one is just plain bad."
1_bj,2020-04-09,5,I am building a shrine to this flavor,"Okay, so when I saw this flavor first advertised I was out of my mind excited. I love peanut butter. I love brownies. And I love pretzels. But when I finally tracked it down in stores, I was disappointed because it wasn’t what I was expecting it to be. (Also, it melted a lot on the way home that day.)"
1_bj,2020-07-28,3,It's Okay...,"This flavor has such a fun name and sounded amazing, so I recently purchased it. It's not bad by any means, but I found myself wishing there was more sweetness and/or chocolate throughout it. I found the peanut butter and pretzel combo made it a bit on the saltier side, and it would have been nice to have some additional sweetness (like a caramel swirl or chocolate ice cream mixed in) to balance it out a bit more."
1_bj,2020-07-21,3,Missing the mark.,I love the peanut butter ice cream base. Very delicious and unexpected.
1_bj,2020-06-10,1,Worst flavor I’ve had,Probably the worst B&J’s flavor I’ve ever tried. What a waste of calories
1_bj,2020-06-19,5,This ice cream is the chip!,"Bought this as soon as I saw it in store last week. If you don't like sweet and salty stuff, this is not for you. As other reviewers said: I enjoy the milk chocolate, lighter, ice cream with chocolate chunks. The ""chips"" come in little balls and are surprisingly cripsy and chip tasting. I hope they add these as a permanent flavor! The people who don't like it probably also don't like pineapple on pizza .."
1_bj,2020-05-15,2,Intense,"The peanut butter flavor was overwhelming to me and the salty pretzel swirl just layered on the intensity. However, i feel if there were more brownies throughout it would balance out. They all seemed to be clumped into the bottom of mine."
1_bj,2020-06-11,5,Great Combination and Interesting Textures,"This has been my go-to flavor for the past month. The flavors go together really well, finding a perfect balance between the peanut butter, the pretzels and the fudge brownies. Another great thing about this flavor is the texture that it has which is pretty unique. Every bite you'll find a juxtaposition of the grainy pretzels and soft fudge swirls,. A truly delightful experience for the tastebuds!"
1_bj,2020-06-11,5,Netflix and Chill’d is my new favorite flavor,"It’s so good. The brownies are legitimately delicious as brownies, not brown blobs like other brands. The peanut butter ice cream and pretzel streak compliment each other. So good. I might give in and have it for breakfast today..."
1_bj,2020-03-07,4,Great PB Flavor!,Everything about this ice cream is amazing...except the brownies. They remind me of the cheap cosmic brownies you can get at the grocery store. The pretzel swirls are so tasty with them PB ice cream though!
1_bj,2020-07-07,1,High Expectations Not Meet,"Hard to go wrong with ice cream, peanut butter, pretzel and cookies. Somehow this does!"
1_bj,2020-05-13,5,May be my new favourite,This... is so good! I think its a perfect combo of salty and sweet; Didn't think I was too much of a peanut butter fan but this tastes so good honestly. I think it might beat Baked Alaska as my new favourite! PLS PLS PLS don't get rid of this flavour I know it's probably a limited edition or something but just rename it to something else without the Netflix.
1_bj,2020-08-04,1,Too salty,I am a life long fan of Ben & Jerry's and love most so flavors. This is the only one that I could not eat. I had to throw it out. The main problem was that it was way too salty.
1_bj,2020-05-14,5,"Love it! However, weird question...",The flavors and textures work beautifully together. This is an extremely satisfying ice cream for my palette.
1_bj,2020-05-26,1,What the heck were they thinking!?,"This is a terrible ""ice cream"" - I opened the pint, ate the bit stuck to the top of the lid and gagged so hard. How do you make peanut butter ice cream tasted like crushed hopes and dreams!? I'm so irrationally angry at this pint of ice cream I may never buy B&J's again... The only flavor I ever loved anyway was the creme brulee..."
1_bj,2020-09-21,2,Meh...,"I do KETO and this was my treat for my carb load day and I have to agree with another review that the pretzel pieces reminded me of eating sand...or KETO almond flour. Lol Alzo the brownie portion was sticky so it kept sticking to my teeth in am awkward way. Def not my fav flavor, sorry."
1_bj,2020-07-15,1,WAY too salty!!,I only had one piece of fudge and no pretzel bits! It was just pretzel crumbs & salt chunks in the middle. Sooooo dissappointed. :(
1_bj,2020-08-18,1,Flavor= Salt,Salt poured onto gross flavorless ice cream ... seriously not much else to say. Waste of money. Please go with other flavors.
1_bj,2020-08-22,5,New Favorite B&J Flavor!,"Can we take a moment to appreciate the delicious pretzel swirl in this, I need that in all my ice cream now! Such a great combination of flavors, the peanut butter ice cream is spot on and how Ben and Jerry's keeps their brownies so soft and fudgy is a miracle in itself. Love this flavor, so happy it looks like it will be a permanent flavor to the line!"
1_bj,2020-05-17,2,too much salt,"About every few bites, there is a clump of salt that tastes disgusting and feel likes you're biting sand."
1_bj,2020-02-05,5,Hooked,"I think I have a new favorite flavor. If they continue to make this flavor, I'm sure to get more!"
1_bj,2020-06-20,5,BEST ICE CREAM I HAVE EVER HAD,"I am writing this while eating my favorite ice-cream ever ! Honestly, i've discovered it during quarantine because i could not find my flavor at the grocery store. Sweet and yet salty; mix of texture really i am obessed and you should definitely trying ! This is my first time writing a review for something but really it is so wooooorthy !"
1_bj,2020-06-13,4,"Very tasty, however...","I LOVE anything with peanut butter and pretzels, and this point delivers that in an excellent way. I don't care for the brownien pieces, however. They're too big and don't taste very good. I think small pieces of chocolate fudge would work a lot better. This will not stop me from buying more of this flavor, though, that is for sure!"
1_bj,2020-09-20,1,Tastes like salty nutty sand,"I don't know if it was just my pint, but the chunks of pretzels were so small it was like eating sand that stuck to my teeth. I got this pint because I couldn't find my original pint Justice remixed anywhere, and I really regret it."
1_bj,2020-04-27,3,Meh,Was so excited about thia flavor. The peanut butter ice cream and pretzel swirl is bomb but my pint had 0 brownies!!! They need to rethink the final product. Its lack lust.
1_bj,2020-06-19,5,It’s not salty bro!,"I’m not a big peanut butter and chocolate fan BUT The peanut butter is so subtle in this icecream and with the pretzels it creates a dream and balances out the brownies. It’s amazing, I thought the tonight dough is my favourite but this is giving it a run for its money in my favourites"
1_bj,2020-06-11,4,Wonderful peanut butter flavor,I bought this to complement some chocolate cake. The peanut butter flavor is fabulous. The salt from the pretzel enhances the flavor. I'm on the fence about the brownie because I found it a bit gooey. Brownies are a good idea but maybe make them smaller and more chewy.
1_bj,2020-09-01,5,Great Taste!,"I've seen a few people complain about the saltiness. Pretzels are salty and it might not be the flavor for you. However, to those of us who love pretzels, peanut butter, and brownies: This is a GREAT flavor for those of us who like the sweet and salty mix of flavors!"
1_bj,2020-08-05,4,Awesome flavors,"I loved the flavors of this (one of my favorites so far) ... my only suggestion ... (I understand that it says a pretzel swirl) but some extra chunks of pretzel pieces would be nice... unless I just got a
dud... but still loved and can’t wait to purchase again."
1_bj,2020-02-29,5,Netflix n chilled,"THIS IS THE BEST FLAVOR EVER!!!! this flavor has been available for less than a week and my roommates and I have already bought 5 (yes you heard that right, 5!) pints!! The perfect blend of flavors. I hope this is a flavor for as long as I live! By far the best!"
1_bj,2020-05-19,5,Gave my husband a sweet tooth.,"Delicious sweet-salty flavour is our household favourite. My husband doesn’t usually eat dessert and the first tub we bought, I had a single, humble scoop, only to find out the next evening that he had finished the pot. I wish I had a bigger freezer."
1_bj,2020-08-31,4,I've Bought it Three Times,"Peanut butter and then the juxtaposition of the salt in the pretzels. So...read the review title and that's pretty much all. I watch movies with it, usually documentaries, dark comedies, or something uber tacky and sentimental like ""Dumb and Dumber."""
1_bj,2020-08-10,5,Simply amazzzin,"This ice cream is the perfect balance of different flavors all in one! I just can not get enough. Just when I think I have had enough I gotta keep going back to get more of that flavor explosion! Great job, please please don’t ever stop making it!!"
1_bj,2020-06-08,5,Best flavor of all time,If they get rid of this flavor I’ll literally sob! It’s the best one they’ve ever made! I’m not an ice cream person but bought one out of sheer curiosity and I can’t stop. It’s perfectly salty and sweet! Hands down the best ice cream I’ve ever had!
1_bj,2020-05-07,4,Golden ratio ice cream,"The peanut butter ice cream is deliciously rich and creamy. The brownie swirls are gooey and proportional with every bite, which pairs so well with the ice cream. The pretzels add an awesome touch to a balanced sweetness, salty and not too crunchy."
1_bj,2020-07-03,5,So creamy and great flavours!,"Absolutely love it, the peanut butter ice cream is amazing- such great flavour and texture and the rich brownie just cuts through the thick peanut butter taste SO WELL. Absolutely love this flavour, they have again delivered a master piece"
1_bj,2020-08-05,3,Interesting blend of flavors,The Peanut Butter flavor is very good although the fudge seems out of place and rubbery. The salted pretzel is a nice compliment to the PB but the overall blend of flavors reminds me of a PB&J sandwich. OK but not amazing.
1_bj,2020-06-11,5,MY MOST FAVORITE ICE CREAM IN THE WORLD,I love this ice cream and the pretzel swirl is my favorite thing. I've been waiting for B&Js to come back with this flavor. I like how salty it is. I've bought many to make sure I am stocked up. Please keep this flavor!
1_bj,2020-06-07,5,It’s just Amazing,This ice cream is so delicious. As soon as I tasted it I knew it would be a regular in my ice cream rotation. It’s the perfect mixture of salty and sweet and the flavors are just balanced really well. Highly recommend.
1_bj,2020-08-25,4,SO good,Sunday cheat night arrived and I already knew exactly what I was gonna do with it. This ice cream is delicious - the only reason I gave it four stars instead of five is because I wish it had more pretzels/saltiness.
1_bj,2020-08-07,2,Where’s the Brownie?!?!,"Love the peanut butter flavour and the sweet and salty preztel swirls. Great for peanut butter lovers! However, I was disappointed that my pint did not have a single brownie bit, as mentioned in the description."
1_bj,2020-05-27,5,Best flavor of all time,I truly haven’t ever had an ice cream I like as much as this one. It’s creamy and has hunks of fudgey brownie with the salty peanut butter and pretzel pieces. I’m obsessed and I request a lifetime supply.
1_bj,2020-04-02,5,Great for PB lovers,"I got a pint a few weeks ago and was blown away. For the first time, I found an ice cream with a decent peanut butter flavor. The salty pretzel swirl adds a nice little flavor boost. I need more!"
1_bj,2020-08-23,5,This stuff is bomb!,"I didn’t think I would even like peanut butter ice cream and now this is one of my all time favorites!! I love the bit of saltiness and the brownie chunks are so soft. Oh man, it’s so dang gooooood."
1_bj,2020-09-13,5,BEST ICE CREAM EVER,This is the best ice cream I have ever tasted. It is the perfect blend of salty and sweet. Please please please Misters Ben and Jerry make it a full-time product instead of a limited flavor.
1_bj,2020-04-09,5,NUMBER ONE,This ice cream is heavenly. I have never written a review for ice cream before but this particular flavor was LIFE ALTERING..PLEASE PLEASE PLEASE send more up to the Central Maine area.
1_bj,2020-08-14,3,A bit too salty and not enough brownies,I would’ve loved more brownies and crunch pretzels. I liked the swirls but it was a bit salty. I’d choose chubby hubby over this one. I did enjoy the peanut butter ice cream.
1_bj,2020-06-06,5,Wow just wow - pretzels where u at,Delicious. Tastes like a peanut butter party on my tongue. Lots of brownie came through but the pretzels didn’t get the memo. Hopefully they come round in the next bowl
1_bj,2020-09-18,5,My new favorite flavor,I looked EVERYWHERE for this and it was totally worth it!! So so so good. Keep your eyes peeling in the freezer sections and don’t miss out!!
1_bj,2020-05-29,5,Great new flavor!,I love it. Please keep it around! I've tried both the vegan variety and the regular. Both delicious. That salty pretzel swirl. Wow. I also love the peanut butter base.
1_bj,2020-08-23,5,My Favorite... made me an ice cream person,I’m not one to choose ice cream over other sweets but this has changed that. By far the best flavor. I’ve bought a pint every week for the last 4 weeks. Delicious!
1_bj,2020-09-05,5,It’s my new favourite flavour.,I absolutely love the taste the combination between sweet and salty is perfect it’s sooooo good I literally finished the whole ice cream by myself in one day
1_bj,2020-05-27,5,Baddiebx,My girl on TikTok names baddiebx recommended this flavour to me and my friends so we all brought it and it’s amazing I’m so greatful she told me about it
1_bj,2020-06-25,5,What Dreams Are Made Of,My husband picked this up for me to make up for eating all of the Glampfire Trail Mix. And I'm so glad he did! Favorite flavor to date! Thank you! :)
1_bj,2020-08-01,5,DELICIOUS!,"Delicious combination peanut butter, gooey brownie, and salty pretzel. Love the texture and balance of flavors, please make this a permanent flavor!"
1_bj,2020-07-20,5,Please never stop making this flavor!,This is my favorite ice cream. We've been buying this regularly. The mix of salty and sweet is perfect. Please always make this flavor!
1_bj,2020-08-02,5,New favorite!,"I'm in loooove, the peanut butter ice cream isn't too sweet like many others are, and the salty pretzel swirl is *chef's kiss* perfect."
1_bj,2020-06-23,5,OH YEAH!,Bought this because I'm trying to try all the Ben and Jerry's flavors and was really happy with how great it is! Would buy again!
1_bj,2020-08-29,2,So much salt,Some bites are magical and some are HORRIBLE. I ended up tossing this day 2 because it was way too salty. Super disappointed.
1_bj,2020-07-24,5,Best ice cream ever,Not usually an ice cream person but this flavour is absolutely amazing and I can’t get enough of it!Very bad for my diet!
1_bj,2020-06-06,5,MY NEW FAVORITE,"I was skeptical at first but this is my new favorite ice cream! Found it in Durham, NC - haven't yet found it home in AL."
1_bj,2020-07-28,5,Favorite!,I think this is my favorite! My bus and and I hide them in the freezer from each other because we don’t want to share.
1_bj,2020-06-02,5,Amazing!,"This Ice Cream is the best! It is salty, it is sweet! The taste is heavenly please do not stop making this flavour!"
1_bj,2020-06-13,5,My favorite flavor,The salty pretzel swirl sets this flavor apart. It's dangerous for me to keep this in my house--I just can't stop.
1_bj,2020-06-10,5,PB ice cream- what could be wrong?,"If you love peanut butter, you’ll love this. There is more fudge than pretzel- or at least there was in mine."
1_bj,2020-08-03,5,the BEST,"Absolutely perfect combination!!! Creamy, peanut buttery, and slightly salty from the pretzels. Perfection"
1_bj,2020-06-11,4,Great Flavors except the brownie,I like the peanut butter ice cream and the salty pretzel (my wife didn’t) but I’m not a fan of the brownie
1_bj,2020-09-02,5,Fantastic!,"My favorite Ben & Jerry’s flavor and one of my favorite ice creams ever. Salty pretzels, chewy brownies."
1_bj,2020-04-22,5,Amazing,This is by far my favorite! I keep my freezer stocked when I can find them!! This flavor is a keeper!
1_bj,2020-08-05,5,Best DoorDash purchase!,"Soooo delicious! Spoonfuls of happy in this paininthebackside pandemic! Well done, Ben & Jerry's!"
1_bj,2020-06-02,5,Best ever,"I loved the amazing combination of flavors from this ice cream!
I found my favorite Ice Cream!"
1_bj,2020-06-06,5,Best ice cream ever,This ice cream is literally my favorite thing in the whole world. It's perfect in every way
1_bj,2020-09-14,5,Best Ice Cream Ever,I LOVE this flavor. I bought one pint and have since bought 25 pints in (2 or 3 months).
1_bj,2020-06-20,5,Amazing taste!!!,Bought this yesterday and ate it outside on the porch. Best ice cream i’ve had in a while!
1_bj,2020-08-24,3,More fudge brownie,"I bought this a few weeks ago, it needs more fudge brownie. Will go back to phish food."
1_bj,2020-08-08,5,Best ice cream flavor I’ve ever had,"I eat ice cream nightly, this one beats every other flavor. Please never stop making it"
1_bj,2020-06-01,5,Please keep this forever. I love it,Oh my lord. Best I’ve cream I have ever had!!! I go out of my way to find this.
1_bj,2020-05-19,5,MORE THAN LOVED,"this is by far my favorite flavor, i'm going tomorrow to get about 4 more lol"
1_bj,2020-05-10,5,Nirvana,This is the best ice cream I've ever had. Please never stop production.
1_bj,2020-06-07,5,And the Nominee for best ice cream flavor!,I am a Ben &Jerry's fanatic. Netflix and Chilled is soooooo bomb.
1_bj,2020-05-22,5,Two Big Thumbs Up!,This flavor better not go away. I mean like EVER!!! So tasty!
1_bj,2020-08-19,5,Dreamy,Bought this ice cream three times now and I’m obsessed. 10/10
1_bj,2020-06-28,3,Great flavor,The brownie pieces are awful but everything else is great
1_bj,2020-06-30,5,The Best Flavor,This is by far the best B&J flavor ever. I devoured it.
1_bj,2020-08-01,4,Its a nice flavour but..,I didnt saw any pieces of pretzel when i was eating It.
1_bj,2020-08-22,5,Couldn't be more delicious!,Wait... Maybe with some white chocolate pieces????
2_bj,2020-05-13,5,BEST flavor EVER,"During quarantine I was living off of Half Baked...but when I went to the store all that was left was Chip Happens. Having been heartbroken by another brand's ""Milkshake and Fries"" I reluctantly bought Chip Happens. I am happy to report Ben & Jerry's NAILED this flavor. The lighter chocolate, chocolate chunks and the perfectly CRUNCHY salty potato chip swirl is EXACTLY what every sweet/salty craving is made of. I put on my quarantine mask and went back to the store and bought the 4 pints left. I need another freezer to stock this flavor. Hope it remains a regular flavor because it says ""limited botched edition"". Break quarantine and RUN to get Chip Happens!"
2_bj,2020-07-12,5,"Please, never get rid of this potato chip flavor!",My favorite flavor used to be Late Night Snack because of the amazing innovation of the salty potato chip balls they used in combination with the sweet ice cream. The combo is heavenly. I've been waiting for years for Ben and Jerry's to bring back the potato chip ingredient and lo and behold yesterday at the store I found this flavor. It's even better than I remember late night snack being; the potato chip swirl provides a perfect salty and sweet combo in almost every bite. Please make this a permanent flavor; or at least release something else that uses this potato chip ingredient because I'll be SO sad if I have to wait years for it to appear again.
2_bj,2020-07-22,5,Perfect Combo!,"Please keep this as a permanent flavor as I've introduced this to others and we all LOVE it! Just like as a kid putting chips in my peanut butter and jelly sandwiches, this ice cream is the best thing since then! Love the chocolate ice cream with the chips!! Would love if you kept it around!!! Was bummed when I saw it was a 'limited botch'
Thank you!!!"
2_bj,2020-07-26,4,Love this flavor combo!,"I tried this for the first time a few days ago and the pint is already gone. This is a perfect flavor for someone that likes the sweet and salty combo (e.g. chocolate covered pretzels). The chip pieces add a nice twist to the chocolate, and the texture/consistency is not weird. There are some bites that I feel the chip chunks are a little too big,but overall it is great!"
2_bj,2020-07-21,5,Best B&J's flavor!,"I am a lover of all things sweet and salty, so when I saw this in my grocery freezer I just knew I had to try it. Ben & Jerry's did NOT disappoint with this flavor! I've searched for and bought this flavor countless times since I first found it a few months back, and I enjoy it a little more each time. The sweet & salty balance in this one is perfect. The only downside I can say is that the consistency of the potato chips are often in botches and not evenly distributed throughout, but that's nothing some scoop controlling can't fix. Please keep this one permanently!"
2_bj,2020-07-19,5,Amazing!,"I was so excited when I saw this flavor! I am usually picky with different ice cream flavors. Ben and Jerry’s used to have a flavor that was called The Kitchen Sink...I believe, which was vanilla ice cream with chunks of potato chips mixed in! It was my absolute favorite! I was so upset when it was discontinued! When I found this ice cream I was SO EXCITED! I’m hoping this will become a permanent flavor!"
2_bj,2020-07-19,5,Should be a permanent flavor,"This achieved what Late Night Snack could not--it is a FANTASTIC flavor. The chip swirls have the perfect salt content and potato taste. They stay crispy, which is a great complement to the thin crunch of the chocolate chips and that smooth, almost milk chocolate ice cream. THIS SHOULD BE A PERMANENT FLAVOR. IT'S SO GOOD."
2_bj,2020-05-01,4,Chip Chip Hooray!,"Fresh off the taste test, I'd say this was a great addition to the flavor line-up! It's simple but different enough from the usual B&J's components (although those are great too!). I appreciate that the base is a bit of a lighter, milkier chocolate-- more like in Chocolate Shake It than Fudge Brownie. The potato chip swirl is fantastically crunchy and salty. I'd love a real mish-mosh with a split between chocolate and vanilla (or peanut butter), and BOTH the chip and pretzel swirl (like in Glampfire Trail Mix)... what botch heaven that would be."
2_bj,2020-07-30,5,Blissful Contrast,"I am not usually the type that likes a lot of mix-in’s in my ice cream, in fact, it would be accurate to call me a plain Jane. However, I just recently happened to go on to your website and saw that this was a new flavor so after a trip to the grocery store......my palette my most pleased. It was such a wonderful combination both with the velvety chocolate ice cream and then the salty crunch of the potato chips!! Well done———-you most definitely nailed it!!!!!"
2_bj,2020-07-24,1,Can NEVER compare to Late Night Snack,"I have no idea why this has so many good reviews. This is a HORRIBLE flavor!! Bring back Late Night Snack before you bring back this GARBAGE. Late Night Snack was the PERFECT balance of salty and sweet. The chocolate covered potato chip balls and caramel were so so good!!
I love chips, but these are WAY too salty. The chocolate ice cream was a horrible choice, vanilla would have been better.
I have no idea how this even got made or why people like it. I am so so disappointed in you Ben and Jerry's. DO BETTER!!!"
2_bj,2020-05-13,3,Bring back Late Night Snack!,"Can I express how excited I was to see this on the shelves? I was beyond excited since I was a HUGE fan of Late Night Snack. Upon opening the lid, I noticed chocolate ice cream with giant chunks of chocolate chips and potato chips.On my first bite, I tasted molasses and then bits of chocolates and potato chips. I wasn't a fan of the strong taste of molasses.. Perhaps I was expecting something similar to the discontinued Late Night Snack. Chips Happen wasn't bad but it wasn't great."
2_bj,2020-08-08,5,Please keep this as a permanent flavor!!,"Simple and delicious flavors with great texture! The potato chip stays crispy, and it works great with the size of the chocolate chips. If I were to change anything, I’d add some more potato chip swirls. Maybe even keep the potato chip swirls but then include chocolate covered potato chips instead of the chocolate chips? I really hope this isn’t a fleeting “limited botch”"
2_bj,2020-04-19,5,For all the people who dip their fries in a frosty,"Absolutely delicious. Sweet, salty, creamy and crunchy. This is a pint of oxymorons and I love it."
2_bj,2020-07-30,5,PLEASE PLEASE PLEASE KEEP THIS FLAVOR!!!!!!,I’m obsessed with this flavor since I tried it. I can not believe how amazing it is. And the potato chips have the perfect crisp (don’t understand how) but it’s delicious. Please please please keep this flavor :(
2_bj,2020-08-03,5,This is literally perfect.,When i saw this i thought it would be gross because chips and ice cream seems just gross together but when my sister convinced me to try it i felt fireworks. the chips are perfectly salty and the chocolate isn't to chocolaty! Its perfect for people who eat dip their french fries in chocolate ice cream and its a fun and unique flavor to try out! would highly recommend!! :D
2_bj,2020-07-23,5,Make Chip Happens Permanent!,"When I first came upon this early June I tried the pint and within 5 minutes it was gone. The rich, velvety milk chocolate ice cream blends well with the contrasting textures of chocolate chunks and salty potato chips. I find a reason to drive 10 minutes 3 times a week just to stock up on this flavor exclusively. I am willing to lead the charge to make this flavor permanent. It's genius! I was disappointed that imy local store had sold out. I hope you consider this as a Fan Favorite!"
2_bj,2020-07-06,5,My New Number 1,"In the beginning my favorite was Coffee Toffee Bar crunch. Rich coffee, with satisfyingly semi-salted toffee. Salty-sweet taste combo stage-one unlocked."
2_bj,2020-05-03,5,Love the chips!,"Whilst I still hold a candle for 'Chubby Hubby' and my all-time fave here in Australia...'Clusterfluff' (was soooo good!), I must say that Ben & Jrry's nailed it (!) for sure with this new netflix inspired flavour. Far superior to their earlier 'Netflix and Chilled' option I certainly hope this 'limited botch' ice-cream becomesa mainstay as it is delicious and perhaps the best ice-cream that B&J has in Australia atm!"
2_bj,2020-05-07,2,Had such potential,"I was so excited to find this special pint - unfortunately, mine barely had the potato chip swirl I was looking forward to! Ben and Jerry’s are known for their ample mix ins, and this didn’t make the cut. Really bummed!"
2_bj,2020-07-25,5,Amazing sweet and salty,I’m a sucker for chocolate covered potato chips. This ice cream is my major weakness. The chocolate ice cream is the best (and I don’t care for chocolate ice cream). I hope this flavor stays.
2_bj,2020-07-31,5,Should be a permanent flavor!,"You guys nailed this one! It is perfection, the sweetness of the ice cream with a hint of saltiness of chips. I’d buy it every time I went shopping if it was a permanent flavor!"
2_bj,2020-06-26,1,Don’t want to ever eat this again,I’ve had ice cream with chips before and enjoyed it so was excited for this one. But this flavor is truly terrible. My boyfriend and i each ate a scoop & decided to throw the rest away - a choice we’ve never made before.
2_bj,2020-06-06,5,Very Good!,"I bought this in substitute of Americone Dream and I have got to say, I love this ice cream!! It tastes so good!"
2_bj,2020-06-06,5,Wonderful creation that makes the day better!,"I didn't buy it when I first saw this flavor at the store because potato chips aren't the usual ingredient in ice cream. But then I was convinced by my sister to try it, whether I like it or not, at least I will actually know how I feel. And oh boy, was I delighted!!! It's truly beautiful creation..!!! It tasted like eating potato chips and drinking chocolate shake at the same time (it doesn't sound weird anymore.) The potato chip swirls are, in fact, CRUNCHY, and salty! So yummy! I am happy that I decided to give this flavor a chance."
2_bj,2020-09-23,1,Good idea bad in reality,"Potato chips are dark tasting, like the crunchy burnt ends in kettle chips. First time I’ve gotten a flavor that I just couldn’t finish."
2_bj,2020-06-11,2,"Too Strange, Two Stars","Regular flavor made worse with potato chips. The combination of potato chips with chocolate ice cream is too strange for me. If you can't tell, I don't dip my fries in my milkshakes."
2_bj,2020-07-21,5,Make it permanent please!!!!,"Perfect chocolate ice cream! I love the lighter, less intense chocolate ice cream that’s similar to one of my other faves (chocolate milk and cookies). It really tastes more like chocolate milk. The potato chip swirls are a perfect salty complement to the mild sweet. Im a huge fan of chocolate covered chips so this is right up my wheel house. PLEASE make this a permanent flavor!!!"
2_bj,2020-08-17,5,Best ice cream!,After Trader Joe’s discontinued their chocolate covered potato’s chips I’ve been in search for something close. This nailed the same flavor and was so much better. Great mix of sweet and salty. It’s like in n out fries dipped in their chocolate milkshake. Turned my whole family onto this flavor and we bought out the two stores that carried it. Please Please continue the flavor!
2_bj,2020-06-12,1,A grainy aweful mess,"Ew, not good at all. The chip swirl is like chewing sand and it disrupts the rest of ice cream. This was not pleasant. Icky stuff. Wish I’d never tried it."
2_bj,2020-07-18,5,Please make this permanent!,"I’ve never felt moved to write an ice cream review before - a friend recommended this flavor, which has been hard to find so when I came across a pint buried in the freezer at a store I don’t usually go to, I was excited to try it. Honestly this is one of the best combos I’ve ever had and I’m not usually a big fan of chocolate ice cream. The potato chips are insanely good and the mix is perfect for salty/sweet lovers like me. PLEASE consider expanding this beyond a “limited botch”!"
2_bj,2020-09-06,5,Make it a KEEPER!!!,"I remember when A flavor called “Late Night Snack” was released a few years back and it was the first and only ice cream I’d ever tried with potato chips in it. I was put off by the idea of someone ruining ice cream with such an absurd idea but trust me people, potato chips and ice cream belong together!!!! I was bummed when Late Night Snack never appeared again but was ecstatic when this flavor released!!! Please don’t get rid of this flavor!!! My local store cannot keep it stocked because it is THAT good!!!!"
2_bj,2020-08-23,1,Nope,I love Ben&Jerry's but this flavor was a disaster. The chocolate doesn't mix with the saltiness of the chips and it just tastes so wrong.
2_bj,2020-07-26,5,Please make permanent!,this is my new favorite flavor. this chocolate base is better than any of their others and this potato chip swirl is incredible. i don't buy ben and jerry's that often because of the price point but i would for this pint! this is an incredible sweet and salty blend and i can't get enugh!
2_bj,2020-07-19,5,My absolute favorite: please keep permanently!,Oh my goodness—this combination of salty and sweet is everything I need in life. I could never have another flavor of ice cream in my life and be just fine.
2_bj,2020-06-27,5,Please make it permanent!!!,"I do not write reviews very often at all, but I really wish this was a permanent flavor and I am hoping if they get enough great reviews it will be. I was skeptical of course that it would just be soggy chips in a pile of icecream, but it is in fact crisp af. It is a must try flavor I wish I could find anywhere, but unfortunately I have to drive to one specific Target to get my hands on it. Thanks to Ben and Jerry's for all of their hands on support in the community."
2_bj,2020-05-23,5,LITERALLY THE BEST FLAVOR EVER,"My roommate brought this glorious flavor home for our late night binge and my life will never be the same. I have a huge sweet tooth so I have a lot of experience when it comes to ice cream. This flavor is the perfect mixture of sweet and chocolaty with a sprinkle of salty. It honestly reminds me of dipping a french fry in my Wendy's frosty, dare I say it. I am seriously in love, I can't find it in my local store anymore so really hoping it becomes a permanent flavor."
2_bj,2020-07-23,5,Delicious!,I got this a number of days ago and it’s absolutely delicious. The chip swirl makes sure you get it throughout the ice cream. I really hope this stays in the collection!!
2_bj,2020-07-23,5,Favorite of all time,"Half Baked has been my favorite ice cream, but this beat it. I wish the whole potato chip, sweet salty thing was more popular because this is amazing."
2_bj,2020-07-23,5,My all time time favorite,This ice cream is my newest addiction. I have been buying as much as I Can before it’s gone. I’m begging for this to become a permanent flavor.
2_bj,2020-08-04,5,Please make it permanent!!,Chip happens is my absolute new favorite ice cream! The chocolate and salty mix BEAUTIFULLY! Please keep it around!!
2_bj,2020-05-06,2,Too Salty,Wayyyy to salty I couldn’t even finish it. but I did enjoy the chocolate.
2_bj,2020-06-07,3,"Delicious Chocolate, Iffy Chips","Love trying new Ben and Jerry’s flavors, so I immediately grabs this when I saw it on the shelf. Overall it takes like dipping fries into a Wendy’s Frosty. The chocolate flavor is AMAZING! However, I wasn’t a big fan of the chip “swirls”. It’s soft and doughy, but salty like a chip. The texture threw me off, and reminded me of salt dough. I wasn’t able to enjoy it. If they made just the chocolate flavor separately I would definitely buy it! Tastes just like a frosty."
2_bj,2020-07-22,5,One of the few good things to happen in 2020,"What a great combination of flavors, I truly hope this will be around for awhile."
2_bj,2020-08-11,5,"If you get rid of this, I will cry.","This is the best ice cream flavor ever. I'm someone who gets fries and dips them in a chocolate shake, and this ice cream is like that but with less mess, more texture, and more flavor. I love the sweet and salty combo, and I feel that the addition of the chocolate chunks are really what make this ice cream so unbelievably fantastic. And the chips -- they're in a swirl, they stay crunchy, and there's the perfect amount! The combination of textures and flavors is just amazing.
My only complaint is that this is a limited botch. Like the title of this review says, there will be tears from me if you get rid of this. This NEEDS to be a regular flavor, and I really hope this opens up the door for more sweet and salty flavors. Please don't get rid of this flavor! If you do, I will hoard as many pints as possible and eat them for years."
